Assessment Unit Code	Assessment Unit Name	Field Type	Units for Minimum Field Size	Minimum Field Size	Assessment Unit Probability	Oil F95 (MMBO)	Oil F50 (MMBO)	Oil F5 (MMBO)	Oil Mean (MMBO)	Gas F95 (BCFG)	Gas F50 (BCFG)	Gas F5 (BCFG)	Gas Mean (BCFG)	NGL F95 (MMBNGL)	NGL F50 (MMBNGL)	NGL F5 (MMBNGL)	NGL Mean (MMBNGL)	Units for Largest	Largest F95	Largest F50	Largest F5	Largest Mean
71830101	Coastal Plain and Offshore	oil	MMBO	2	1	224.9822476	900.6184291	2116.959823	1004.486209	918.0663407	3845.820083	9845.427749	4420.496167	28.75446388	123.8508157	339.3349013	146.4055879	MMBO	46.98347915	161.7335716	500.4347066	200.6608601
71830101	Coastal Plain and Offshore	gas	BCFG	12	1	NA	NA	NA	NA	1255.702795	5063.768429	12000.36846	5650.385193	27.97802105	117.8337277	302.9685828	135.7059279	BCFG	260.3951809	914.0765365	2846.075823	1138.078584
71920101	Agbada Reservoirs	oil	MMBO	1	1	11596.75787	21659.30943	33020.92506	21924.95554	18788.16871	38084.53732	68614.59181	40078.28536	585.4407073	1245.492538	2375.510883	1329.568601	MMBO	559.1091501	1018.061975	1440.286518	1013.463194
71920101	Agbada Reservoirs	gas	BCFG	6	1	NA	NA	NA	NA	24737.83765	44618.66911	66856.92744	45097.50906	1492.12789	2709.008515	4134.735626	2747.98124	BCFG	1703.786982	3599.610693	6410.362947	3778.132677
71920102	Akata Reservoirs	oil	MMBO	1	1	5890.496024	18315.70604	32102.10055	18562.3826	9914.775006	32035.00261	64964.70522	33977.40589	317.2811239	1046.032525	2232.499063	1129.783874	MMBO	629.5143524	1516.631836	2747.134985	1585.656411
71920102	Akata Reservoirs	gas	BCFG	6	1	NA	NA	NA	NA	4107.110135	13291.77965	23728.50426	13562.55785	248.6246831	807.8750782	1459.253375	826.3090546	BCFG	554.6986002	1373.155136	2955.759733	1512.802141
72030101	Gabon Subsalt	oil	MMBO	1	1	212.0986336	682.1216068	1392.443956	727.1584237	442.5944299	1489.975342	3327.176084	1636.84457	20.42343769	72.25850932	175.5305362	81.80964769	MMBO	44.62204613	137.6171698	433.7530448	172.5383967
72030101	Gabon Subsalt	gas	BCFG	6	1	NA	NA	NA	NA	266.5308861	1744.657936	4793.89193	2037.651989	11.09835134	74.54746356	221.0334375	89.73703645	BCFG	95.58961837	420.0099005	1489.312756	550.0134244
72030201	Gabon Suprasalt	oil	MMBO	1	1	1241.272571	4544.887671	10428.90735	5030.988313	1614.607169	6168.936611	15491.87904	7048.5468	75.3274149	300.4146947	806.416591	353.0769962	MMBO	233.9137704	898.228419	2757.893744	1112.332298
72030201	Gabon Suprasalt	gas	BCFG	6	1	NA	NA	NA	NA	1233.25669	5402.567664	13803.24677	6181.163413	51.30829651	231.5131416	634.093272	272.3675628	BCFG	321.8434791	1423.305583	6024.55475	2021.797495
72030301	Central Congo Delta and Carbonate Platform	oil	MMBO	1	1	1717.430198	4522.054125	8096.678495	4676.738091	3556.467353	9854.643402	19748.10472	10526.83572	163.9026902	477.9527875	1047.162464	525.4305887	MMBO	194.526808	509.140492	1064.954753	556.5988754
72030301	Central Congo Delta and Carbonate Platform	gas	BCFG	6	1	NA	NA	NA	NA	1057.487734	3506.562378	7494.927228	3786.73617	43.21991532	149.2189127	349.8507298	166.3996812	BCFG	217.9181579	751.8416707	2612.488295	982.9686866
72030302	Central Congo Turbidites	oil	MMBO	10	1	5777.642042	17560.55931	34408.74768	18521.67821	11999.23025	38264.53933	83025.7204	41605.47272	563.8733305	1859.31253	4340.759674	2080.066585	MMBO	829.1556235	2352.530661	5773.483208	2698.413455
72030302	Central Congo Turbidites	gas	BCFG	60	1	NA	NA	NA	NA	2644.016901	12025.91621	30194.7599	13662.67091	108.6820068	513.0994528	1398.08462	602.101543	BCFG	773.1541271	2723.55677	9018.092507	3482.759877
72030401	Cuanza-Namibe	oil	MMBO	1	1	84.2782795	607.77519	2138.037193	790.083071	80.29017202	589.9396589	2205.433745	790.236287	3.821613339	28.66744247	112.9951605	39.48513904	MMBO	27.67655556	189.7674863	1088.331162	314.8372488
72030401	Cuanza-Namibe	gas	BCFG	6	1	NA	NA	NA	NA	66.78699426	472.4447682	2506.906507	767.6896812	2.783451575	20.36842843	111.7585746	33.77151045	BCFG	28.0177974	211.7672114	1730.404003	450.3799783
73030101	Offshore	oil	MMBO	8	1	22.63091603	86.80869927	312.0531925	116.1796538	45.82166345	186.4226814	700.7087008	255.6482986	2.543527625	10.92428062	42.963623	15.31732379	MMBO	13.620312	43.98213084	209.6228119	68.97215041
73030101	Offshore	gas	BCFG	48	1	NA	NA	NA	NA	629.4983447	2828.516018	7889.085678	3347.628203	25.82562952	120.6773626	361.0636256	147.2647534	BCFG	226.5270209	875.4374951	3601.97318	1247.033044
80260101	Kohat-Potwar Intrathrust Basin	oil	MMBO	1	1	52.61108292	136.403982	266.9485261	145.0589018	107.3894354	291.9477577	620.9371715	318.7071803	5.926864977	17.07714995	39.45198838	19.13485073	MMBO	10.73485244	27.31055222	78.88136739	33.37652761
80260101	Kohat-Potwar Intrathrust Basin	gas	BCFG	6	1	NA	NA	NA	NA	45.72797897	191.8440913	562.2642785	232.6617704	1.512772181	6.596814166	20.15592371	8.136185115	BCFG	22.28198496	78.5327994	299.2023446	107.8781014
80340101	Sylhet-Kopili/Barail-Tipam Composite	oil	MMBO	1	1	167.1341254	374.3014448	710.2965745	398.9455582	370.8966752	895.9233586	1864.608539	979.6231518	20.44719049	52.37652634	118.5202543	58.75889756	MMBO	23.80757698	47.51720809	99.94943434	52.48761319
80340101	Sylhet-Kopili/Barail-Tipam Composite	gas	BCFG	6	1	NA	NA	NA	NA	27.58346561	156.6502377	514.7707781	198.2361289	1.145278415	6.669634146	23.24399304	8.712883137	BCFG	15.98809817	63.13571597	266.6258196	91.30302443
80420101	Greater Indus Foreland and Foldbelt	oil	MMBO	1	1	39.50692795	108.6083114	228.6497352	118.5437707	79.49696227	232.1783174	534.1300347	260.3565442	4.432165359	13.56325593	33.84369206	15.62688004	MMBO	7.846545103	16.44900496	35.83016992	18.31380296
80420101	Greater Indus Foreland and Foldbelt	gas	BCFG	6	1	NA	NA	NA	NA	7591.752123	22986.95975	49713.12707	25144.92974	250.6994989	786.4603342	1816.903301	880.3702497	BCFG	1116.501085	3309.168343	8278.456806	3810.45431
80420102	Indus Fan	oil	MMBO	10	0.55	0	0	0	0	0	0	0	0	0	0	0	0	NA	NA	NA	NA	NA
80420102	Indus Fan	gas	BCFG	60	0.55	NA	NA	NA	NA	0	2080.74905	13493.65715	3919.23398	0	70.04786223	483.0263862	137.1903531	BCFG	386.7574461	1462.861876	5605.960741	1993.83937
80430101	Eocene-Miocene Bombay Shelf	oil	MMBO	1	1	532.9096093	1568.586121	2819.261749	1611.699799	1097.853474	3337.821412	6690.370426	3547.973691	20.10462763	64.97693412	141.8672689	70.91584311	MMBO	73.7972022	181.8245868	406.7798462	202.8059992
80430101	Eocene-Miocene Bombay Shelf	gas	BCFG	6	1	NA	NA	NA	NA	1852.66449	5451.056148	10542.13287	5751.108029	68.9671426	212.4333044	449.8550436	229.6666179	BCFG	300.0629294	692.1551189	1555.045148	774.0335987
80430102	Eocene-Miocene Cambay Deltaic	oil	MMBO	1	1	107.2860868	426.0592244	1031.347188	479.09474	281.5738491	1155.058766	3034.989585	1340.463313	15.827193	67.23747015	189.9674736	80.40492661	MMBO	24.37931512	84.47933958	272.3669066	106.3945286
80430102	Eocene-Miocene Cambay Deltaic	gas	BCFG	6	1	NA	NA	NA	NA	517.2080512	2055.004954	4944.760541	2304.66915	7.693756543	31.77440545	83.4229056	36.88416955	BCFG	131.2020378	424.857298	1291.131482	524.2885384
80470201	Western Shelf and Slope	oil	MMBO	2	1	17.72520579	57.00820264	132.8265098	63.73074851	36.16718666	121.4723492	307.1812055	140.1370976	2.026295206	7.055319147	19.22221918	8.391793684	MMBO	6.087682458	15.61893862	46.09675894	19.3711509
80470201	Western Shelf and Slope	gas	BCFG	12	1	NA	NA	NA	NA	828.0286454	3908.047944	9981.242903	4472.5165	7.64308454	38.47639993	117.0200911	47.21582563	BCFG	193.4510287	821.9977003	3000.835906	1089.718382
80470301	Central Basin	oil	MMBO	2	1	4.737186827	13.09170097	32.11126907	14.99333958	8.930089481	27.99281568	73.92600421	32.91911626	0.494292531	1.641383571	4.593597001	1.975350965	MMBO	2.806024406	5.689603598	17.02887061	7.218457729
80470301	Central Basin	gas	BCFG	12	1	NA	NA	NA	NA	6136.422433	21725.82171	48543.17988	23951.73662	22.42594884	85.6240709	234.9555067	101.0664431	BCFG	820.716897	2409.61079	5237.158255	2645.162909
80470302	Eastern Fold Belt	oil	MMBO	2	1	8.171894757	22.02116193	46.19651086	23.91824356	16.45022681	47.33074604	107.8188542	52.70434651	0.903225098	2.766129745	6.756645469	3.155235372	MMBO	3.397442036	7.007498981	19.98428693	8.695302953
80470302	Eastern Fold Belt	gas	BCFG	12	1	NA	NA	NA	NA	7321.26528	24526.90461	51783.62863	26441.23817	26.37778063	96.20240552	249.7456593	111.4360425	BCFG	1030.433813	2945.804493	6810.819915	3311.856896
80480101	Central Burma Basin	oil	MMBO	1	1	74.96979678	446.329118	1191.962363	515.6323169	158.2349149	950.5699977	2751.227649	1134.096209	8.91038854	55.39832409	171.217684	68.14712216	MMBO	22.69574073	95.46506289	328.7418917	123.2914822
80480101	Central Burma Basin	gas	BCFG	6	1	NA	NA	NA	NA	132.6106981	758.914245	2011.464595	874.3252668	4.436899562	25.98014212	72.78715971	30.6101662	BCFG	50.15363399	175.2483967	540.4876533	216.7923095
80480102	Irrawaddy-Andaman	oil	MMBO	1	1	27.44530104	177.2213053	497.7875212	208.8505704	197.4778444	1284.618312	3902.978217	1563.078696	11.3147602	74.46211326	241.9556278	93.74233742	MMBO	10.84235739	46.47829566	166.8395658	61.19639037
80480102	Irrawaddy-Andaman	gas	BCFG	6	1	NA	NA	NA	NA	3710.338833	14981.5459	36668.57572	16949.34242	124.7978327	512.7851948	1326.586374	592.5460161	BCFG	711.7522889	2690.405207	7921.539902	3276.401606
